batch_id,article_key,article_number_current,article_number_ar,boe_official_source_url,boe_access_date,boe_article_found_flag,official_arabic_text_reconciled,official_arabic_text_hash_sha256,official_arabic_text_length_chars,official_arabic_text_source_method,uploaded_candidate_compared_flag,uploaded_candidate_match_status,uploaded_candidate_issue_type,amendment_status_from_tracking,m44_related_flag,mukarrar_or_renumbered_or_deleted_flag,reconciliation_status,reconciliation_notes,ready_for_future_ingestion_flag
LABOR_LAW_TEXT_RECONCILIATION_BATCH_010_ARTICLES_226_247,labor_law_art_226,226,المادة السادسة والعشرون بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,DELETED_OR_ABOLISHED_NEEDS_MANUAL_RECONCILIATION,no,,,deleted_or_abolished,no,deleted_or_abolished,DO_NOT_INGEST_YET,مادة محذوفة/ملغاة — تم تأكيد الحذف في ملف التتبع، لم يتم التقاط النص الأساسي كنص حالي,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_010_ARTICLES_226_247,labor_law_art_227,227,المادة السابعة والعشرون بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,DELETED_OR_ABOLISHED_NEEDS_MANUAL_RECONCILIATION,no,,,deleted_or_abolished,no,deleted_or_abolished,DO_NOT_INGEST_YET,مادة محذوفة/ملغاة — تم تأكيد الحذف في ملف التتبع، لم يتم التقاط النص الأساسي كنص حالي,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_010_ARTICLES_226_247,labor_law_art_228,228,المادة الثامنة والعشرون بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,DELETED_OR_ABOLISHED_NEEDS_MANUAL_RECONCILIATION,no,,,deleted_or_abolished,no,deleted_or_abolished,DO_NOT_INGEST_YET,مادة محذوفة/ملغاة — تم تأكيد الحذف في ملف التتبع، لم يتم التقاط النص الأساسي كنص حالي,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_010_ARTICLES_226_247,labor_law_art_229,229,المادة التاسعة والعشرون بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,no,,,amended,no,,DO_NOT_INGEST_YET,مادة معدّلة — نافذة التعديل تمنع الالتقاط الآمن للنص الحالي، النص الأساسي فقط غير كافٍ,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_010_ARTICLES_226_247,labor_law_art_229_mukarrar,229_mukarrar,( التاسعة والعشرين بعد المائتين مكرر ),https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,"يعاقب بغرامة لا تقل عن (200,000) مائتي ألف ريال ولا تزيد على (500,000) خمسمائة ألف ريال؛ كل من يخالف أحكام الفقرة (1) من المادة (الثلاثين) من هذا النظام، وذلك دون إخلال بما تقضي به المادة (التاسعة والعشرون بعد المائتين) منه",790fe08eee3e8282b0bbf1da65d119a266738390f1a5a173156529d9f0a111da,223,MUKARRAR_ARTICLE_TEXT_CAPTURED,no,,,not_amended,no,mukarrar,RECONCILED_FROM_BOE_OFFICIAL_AR,مادة مكررة مضافة بالمرسوم الملكي م/44 — تم التقاط النص الرسمي من BOE بشكل واضح,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_010_ARTICLES_226_247,labor_law_art_230,230,المادة الثلاثون بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,no,,,amended,yes,,DO_NOT_INGEST_YET,مادة معدّلة — نافذة التعديل تمنع الالتقاط الآمن للنص الحالي، النص الأساسي فقط غير كافٍ,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_010_ARTICLES_226_247,labor_law_art_231,231,المادة الحادية والثلاثون بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,no,,,amended,no,,DO_NOT_INGEST_YET,مادة معدّلة — نافذة التعديل تمنع الالتقاط الآمن للنص الحالي، النص الأساسي فقط غير كافٍ,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_010_ARTICLES_226_247,labor_law_art_232,232,المادة الثانية والثلاثون بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,no,,,amended,no,,DO_NOT_INGEST_YET,مادة معدّلة — نافذة التعديل تمنع الالتقاط الآمن للنص الحالي، النص الأساسي فقط غير كافٍ,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_010_ARTICLES_226_247,labor_law_art_233,233,المادة الثالثة والثلاثون بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,للوزير منح مكافأة مالية لا تزيد على 25% من مبلغ الغرامة المحصلة لمن يساعد - من موظفي التفتيش أو من غيرهم - في الكشف عن أيّ من مخالفات أحكام هذا النظام ولائحته والقرارات الصادرة تنفيذاً له.,98a1803d1c1e6282935229f4e07ddacb88151941d6cb87bb59c47c0e4b7919c6,188,BOE_DOM_ARTICLE_TEXT,no,,,amended,no,duplicate_boe_item,RECONCILED_FROM_BOE_OFFICIAL_AR,مادة مضافة بمرسوم — BOE يعرض النص الحالي بوضوح (عنصر مكرر)، تم التقاط النص من BOE,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_010_ARTICLES_226_247,labor_law_art_234,234,المادة الرابعة والثلاثون بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,"أ- لا تقبل أمام المحاكم العمالية أي دعوى تتعلق بالمطالبة بحق من الحقوق المنصوص عليها في هذا النظام أو الناشئة عن عقد العمل بعد مضي اثني عشر شهاً من تاريخ انتهاء علاقة العمل، ما لم يقدم المدعي عذراً تقبله المحكمة، أو يصدر من المدعى عليه إقرار بالحق.
ب- تنظر الدعاوى العمالية على وجه الاستعجال.",e141e38e107d22c3132114d2bb328e799ec0fe0ca15939d53015378b216d2751,292,BOE_DOM_ARTICLE_TEXT,no,,,amended,no,duplicate_boe_item,RECONCILED_FROM_BOE_OFFICIAL_AR,مادة مضافة بمرسوم — BOE يعرض النص الحالي بوضوح (عنصر مكرر)، تم التقاط النص من BOE,yes
