batch_id,article_key,article_number_current,article_number_ar,boe_official_source_url,boe_access_date,boe_article_found_flag,official_arabic_text_reconciled,official_arabic_text_hash_sha256,official_arabic_text_length_chars,official_arabic_text_source_method,uploaded_candidate_compared_flag,uploaded_candidate_match_status,uploaded_candidate_issue_type,amendment_status_from_tracking,m44_related_flag,mukarrar_or_renumbered_or_deleted_flag,reconciliation_status,reconciliation_notes,ready_for_future_ingestion_flag
LABOR_LAW_TEXT_RECONCILIATION_BATCH_009_ARTICLES_201_225,labor_law_art_201,201,المادة الأولى بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,لمفتش العمل الحق في إصدار التعليمات إلى أصحاب العمل بإدخال التعديلات على قواعد العمل في الأجهزة والمعدات لديهم في الآجال التي يحددها، وذلك لضمان مراعاة الأحكام الخاصة بصحة العمال وسلامتهم، كما له في حالة وجود خطر يهدد صحة العمال وسلامتهم أن يطلب تنفيذ ما يراه لازمًا من إجراءات لدرء هذا الخطر فورًا.,0d789684c85ae2ca47f0ff1cfd94d62e67b792ffc5f664aa916241dd64992878,299,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,,not_amended,no,,RECONCILED_FROM_BOE_OFFICIAL_AR,Clean article text captured from BOE DOM,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_009_ARTICLES_201_225,labor_law_art_202,202,المادة الثانية بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,"على مفتش العمل أن يحيط بالسرية المطلقة الشكاوى التي تصل إليه بشأن
أي نقص في الأجهزة أو أي مخالفة لأحكام النظام، وألا يبوح  لصاحب العمل    أو من يقوم مقامه بوجود هذه الشكاوى.",f31b1bef0f88f2846ddc0d51d57789526f46bee27c06c47de83c26aa5c0f6c07,173,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,,not_amended,no,,RECONCILED_FROM_BOE_OFFICIAL_AR,Clean article text captured from BOE DOM,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_009_ARTICLES_201_225,labor_law_art_203,203,المادة الثالثة بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,DELETED_OR_ABOLISHED_NEEDS_MANUAL_RECONCILIATION,not_available,not_compared,,article_abolished_by_amendment,yes,deleted_or_abolished,DO_NOT_INGEST_YET,Article abolished by amendment; old/base text not captured as current official text,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_009_ARTICLES_201_225,labor_law_art_204,204,المادة الرابعة بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,يشترك في التفتيش كلما دعت الحاجة أطباء ومهندسون وكيميائيون واختصاصيون في السلامة   والصحة المهنية. ولمدير   مكتب العمل    وللمفتشين أن يطلبوا عند الضرورة من الجهات التنفيذية المختصة تقديم ما يلزم من مساعدة.,e03c3da1ffce52c9f80d92eca4f72fd7028f93b6743b4db63a6a8576a62a12b3,206,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,,not_amended,no,,RECONCILED_FROM_BOE_OFFICIAL_AR,Clean article text captured from BOE DOM,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_009_ARTICLES_201_225,labor_law_art_205,205,المادة الخامسة بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,DELETED_OR_ABOLISHED_NEEDS_MANUAL_RECONCILIATION,not_available,not_compared,,article_abolished_by_amendment,yes,deleted_or_abolished,DO_NOT_INGEST_YET,Article abolished by amendment; old/base text not captured as current official text,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_009_ARTICLES_201_225,labor_law_art_206,206,المادة السادسة بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,DELETED_OR_ABOLISHED_NEEDS_MANUAL_RECONCILIATION,not_available,not_compared,,article_abolished_by_amendment,yes,deleted_or_abolished,DO_NOT_INGEST_YET,Article abolished by amendment; old/base text not captured as current official text,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_009_ARTICLES_201_225,labor_law_art_207,207,المادة السابعة بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,DELETED_OR_ABOLISHED_NEEDS_MANUAL_RECONCILIATION,not_available,not_compared,,article_abolished_by_amendment,yes,deleted_or_abolished,DO_NOT_INGEST_YET,Article abolished by amendment; old/base text not captured as current official text,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_009_ARTICLES_201_225,labor_law_art_208,208,المادة الثامنة بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,DELETED_OR_ABOLISHED_NEEDS_MANUAL_RECONCILIATION,not_available,not_compared,,article_abolished_by_amendment,yes,deleted_or_abolished,DO_NOT_INGEST_YET,Article abolished by amendment; old/base text not captured as current official text,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_009_ARTICLES_201_225,labor_law_art_209,209,المادة التاسعة بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,,amended_article_flag,yes,,DO_NOT_INGEST_YET,Amended article; BOE displays changed-article with popup; current post-amendment text not safely captured from main DOM,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_009_ARTICLES_201_225,labor_law_art_210,210,المادة العاشرة بعد المائتين,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,DELETED_OR_ABOLISHED_NEEDS_MANUAL_RECONCILIATION,not_available,not_compared,,article_abolished_by_amendment,no,deleted_or_abolished,DO_NOT_INGEST_YET,Article abolished by amendment; old/base text not captured as current official text,needs_manual_review
