batch_id,article_key,article_number_current,article_number_ar,boe_official_source_url,boe_access_date,boe_article_found_flag,official_arabic_text_reconciled,official_arabic_text_hash_sha256,official_arabic_text_length_chars,official_arabic_text_source_method,uploaded_candidate_compared_flag,uploaded_candidate_match_status,uploaded_candidate_issue_type,amendment_status_from_tracking,m44_related_flag,mukarrar_or_renumbered_or_deleted_flag,reconciliation_status,reconciliation_notes,ready_for_future_ingestion_flag
LABOR_LAW_TEXT_RECONCILIATION_BATCH_007_ARTICLES_151_175,labor_law_art_151,151,المادة الحادية والخمسون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amended_article_flag,yes,none,DO_NOT_INGEST_YET,Article 151 is amended (M/44 and 5/6/1436); BOE main DOM may be original/base text; amendment shown through popup; current post-amendment text not safely captured; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_007_ARTICLES_151_175,labor_law_art_152,152,المادة الثانية والخمسون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amended_article_flag,no,none,DO_NOT_INGEST_YET,Article 152 is amended (5/6/1436); BOE main DOM may be original/base text; amendment shown through popup; current post-amendment text not safely captured; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_007_ARTICLES_151_175,labor_law_art_153,153,المادة الثالثة والخمسون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,على   صاحب العمل    توفير   الرعاية الطبية للمرأة العاملة    أثناء الحمل والولادة.,2e16ecd9709dafa97eb27302212195bfc5c876c860a7e7ddd0a520ab7ad18ba2,82,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 007: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_007_ARTICLES_151_175,labor_law_art_154,154,المادة الرابعة والخمسون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,يحق للمرأة العاملة عندما تعود إلى مزاولة عملها بعد   إجازة الوضع    أن تأخذ بقصد إرضاع مولودها فترة أو فترات للاستراحة لا تزيد في مجموعها على الساعة في اليوم الواحد، وذلك علاوة على فترات الراحة الممنوحة لجميع العمال، وتحسب هذه الفترة أو الفترات من   ساعات العمل    الفعلية، ولا يترتب عليها تخفيض الأجر.,9e48e582b29795e83aef63dea12efb3bc0028fe69933e31052ba3b370382e4c4,302,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 007: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_007_ARTICLES_151_175,labor_law_art_155,155,المادة الخامسة والخمسون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amended_article_flag,no,none,DO_NOT_INGEST_YET,Article 155 is amended (M/134); BOE main DOM may be original/base text; amendment shown through popup; current post-amendment text not safely captured; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_007_ARTICLES_151_175,labor_law_art_156,156,المادة السادسة والخمسون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,DELETED_OR_ABOLISHED_NEEDS_MANUAL_RECONCILIATION,not_available,not_compared,not_compared,article_abolished_by_amendment,no,deleted_or_abolished,DO_NOT_INGEST_YET,Article 156 abolished by amendment via M/134; BOE main DOM may contain base text; old/base text not captured as current official text; existing unresolved issue (issue_017) carried forward; do not ingest until current status is verified,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_007_ARTICLES_151_175,labor_law_art_157,157,المادة السابعة والخمسون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,يسقط حق العاملة فيما تستحقه وفقًا لأحكام هذا الباب إذا عملت لدى صاحب عمل آخر أثناء مدة إجازتها المصرح بها،  ولصاحب العمل  الأصلي- في هذه الحالة- أن يحرمها من أجرها عن مدة الإجازة، أو أن يسترد ما أداه لها.,7c139d166e5366f69e842f211e3f39d6c44a3b62244edbd11e9abc121897662f,204,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 007: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_007_ARTICLES_151_175,labor_law_art_158,158,المادة الثامنة والخمسون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,على   صاحب العمل    في جميع الأماكن التي يعمل فيها نساء وفي جميع المهن أن يوفر لهن مقاعد تأمينًا لاستراحتهن.,def54ab5ddb5e098db8f22cec7ac3d0133f44fe934c57e9bf4be9478bf79cc15,108,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 007: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_007_ARTICLES_151_175,labor_law_art_159,159,المادة التاسعة والخمسون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,1- على كل صاحب عمل يشغل خمسين عاملة فأكثر أن يهيئ مكانًا مناسبًا يتوافر فيه العدد الكافي من   المربيات،   لرعاية أطفال العاملات    الذين تقل أعمارهم عن ست سنوات، وذلك إذا بلغ عدد الأطفال عشرة فأكثر.2 - يجوز للوزير أن يلزم   صاحب العمل    الذي يستخدم مائة عاملة فأكثر في مدينة واحدة أن ينشئ دارًا للحضانة بنفسه أو بالمشاركة مع أصحاب عمل آخرين في المدينة نفسها، أو يتعاقد مع دار للحضانة قائمة   لرعاية أطفال العاملات    الذين تقل أعمارهم عن ست سنوات وذلك أثناء فترات العمل، وفي هذه الحالة يحدد الوزير الشروط والأوضاع التي تنظم هذه الدار، كما يقرر نسبة التكاليف التي تفرض على العاملات المستفيدات من هذه الخدمة .,203ec85fe8c002f8c0580d825b3751a49a9e8141fabcb43e0aa20316f8d8b344,608,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 007: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_007_ARTICLES_151_175,labor_law_art_160,160,المادة الستون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amended_article_flag,no,none,DO_NOT_INGEST_YET,Article 160 is amended (5/6/1436); BOE main DOM may be original/base text; amendment shown through popup; current post-amendment text not safely captured; do not ingest until official current text is cleanly captured,needs_manual_review
