batch_id,article_key,article_number_current,article_number_ar,boe_official_source_url,boe_access_date,boe_article_found_flag,official_arabic_text_reconciled,official_arabic_text_hash_sha256,official_arabic_text_length_chars,official_arabic_text_source_method,uploaded_candidate_compared_flag,uploaded_candidate_match_status,uploaded_candidate_issue_type,amendment_status_from_tracking,m44_related_flag,mukarrar_or_renumbered_or_deleted_flag,reconciliation_status,reconciliation_notes,ready_for_future_ingestion_flag
LABOR_LAW_TEXT_RECONCILIATION_BATCH_003_ARTICLES_051_075,labor_law_art_051,51,المادة الحادية والخمسون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,yes,no,DO_NOT_INGEST_YET,amended article; BOE main DOM may be original/base text; amendment shown through show-amendment popup; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_003_ARTICLES_051_075,labor_law_art_052,52,المادة الثانية والخمسون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,yes,no,DO_NOT_INGEST_YET,amended article; BOE main DOM may be original/base text; amendment shown through show-amendment popup; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_003_ARTICLES_051_075,labor_law_art_053,53,المادة الثالثة والخمسون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,yes,no,DO_NOT_INGEST_YET,amended article; BOE main DOM may be original/base text; amendment shown through show-amendment popup; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_003_ARTICLES_051_075,labor_law_art_054,54,المادة الرابعة والخمسون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,no,no,DO_NOT_INGEST_YET,amended article; BOE main DOM may be original/base text; amendment shown through show-amendment popup; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_003_ARTICLES_051_075,labor_law_art_055,55,المادة الخامسة والخمسون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,no,no,DO_NOT_INGEST_YET,amended article; BOE main DOM may be original/base text; amendment shown through show-amendment popup; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_003_ARTICLES_051_075,labor_law_art_056,56,المادة السادسة والخمسون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,في جميع الحالات التي يتجدد فيها العقد لمدة محددة، تعد المدة التي تجدد إليها العقد امتدادًا للمدة الأصلية في تحديد حقوق العامل التي تدخل مدة الخدمة في حسابها.,e1e71c59259b2f3d832e638b8733d933b6a4a8364c08f7bd553976cc72fea608,157,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_003_ARTICLES_051_075,labor_law_art_057,57,المادة السابعة والخمسون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,إذا كان العقد من أجل القيام بعمل معين فإنه ينتهي بإنجاز العمل المتفق عليه.,e0315a0ba27d7651d431e1005d8b0649ff4fc6f13eab64c09cf51e1f842548be,74,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_003_ARTICLES_051_075,labor_law_art_058,58,المادة الثامنة والخمسون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,RENUMBERED_ENTRY_NEEDS_MANUAL_RECONCILIATION,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,no,renumbered,DO_NOT_INGEST_YET,amended and renumbered article; BOE main DOM may be original/base text; amendment shown through show-amendment popup; renumbered by amendment; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_003_ARTICLES_051_075,labor_law_art_059,59,المادة التاسعة والخمسون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,لا يجوز نقل العامل ذي الأجر الشهري إلى فئة عمال اليومية أو العمال المعينين بالأجر الأسبوعي أو بالقطعة أو بالساعة، إلا إذا وافق العامل على ذلك كتابة، ومع عدم الإخلال بالحقوق التي اكتسبها العامل في المدة التي قضاها بالأجر الشهري.,af556aa47c348b5c237ed6d545be0150a3e49089fc0b1f8352c3896e40a6a14a,227,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_003_ARTICLES_051_075,labor_law_art_060,60,المادة الستون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,مع عدم الإخلال بما تضمنته المادة (الثامنة والثلاثون) من هذا النظام، لا يجوز تكليف العامل بعمل يختلف اختلافًا جوهريًّا عن العمل المتفق عليه بغير موافقته الكتابية، إلا في حالات الضرورة التي قد تقتضيها ظروف عارضة، ولمدة لا تتجاوز ثلاثين يومًا في السنة.,af6beb3f8466a5a3d3b2f035a7c3d3462b13ae6369d6b6815b85cea8c0fb8706,249,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_003_ARTICLES_051_075,labor_law_art_061,61,المادة الحادية والستون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,yes,no,DO_NOT_INGEST_YET,amended article; BOE main DOM may be original/base text; amendment shown through show-amendment popup; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
