batch_id,article_key,article_number_current,article_number_ar,boe_official_source_url,boe_access_date,boe_article_found_flag,official_arabic_text_reconciled,official_arabic_text_hash_sha256,official_arabic_text_length_chars,official_arabic_text_source_method,uploaded_candidate_compared_flag,uploaded_candidate_match_status,uploaded_candidate_issue_type,amendment_status_from_tracking,m44_related_flag,mukarrar_or_renumbered_or_deleted_flag,reconciliation_status,reconciliation_notes,ready_for_future_ingestion_flag
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_126,126,المادة السادسة والعشرون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,صاحب العمل مسؤول عن الطوارئ والحوادث التي يصاب بها أشخاص آخرون غير عماله، ممن يدخلون أماكن العمل بحكم الوظيفة، أو بموافقة صاحب العمل أو وكلائه، إذا كانت بسبب إهمال اتخاذ الاحتياطات الفنية التي يتطلبها نوع عمله، وعليه أن يعوضهم عما يصيبهم من عطل وضرر حسب الأنظمة العامة.,2323c31b2540f71acadd6e3b5d5d65df621d21662105b067511ad830dfe709e4,269,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 006: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_127,127,المادة السابعة والعشرون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,تطبق أحكام هذا الفصل على المنشآت ذات المخاطر الكبرى .,1385c4375ef647a9a260d83e43f78e6d9dcd793391972f1e2544e48562e434b5,53,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 006: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_128,128,المادة الثامنة والعشرون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,1- تعني عبارة ( المنشأة ذات المخاطر الكبرى): المنشأة التي تقوم بشكل دائم أو مؤقت بإنتاج مادة أو أكثر من المواد الخطرة أو فئات من هذه المواد أو تجهيزها أو استبعادها أو مناولتها أو استخدامها أو تخزينها بكميات تتجاوز المعايير المسموح بها،والتي يؤدي تجاوزها إلى إدراج المنشأة في عداد منشآت المخاطر الكبرى.2 - تعني عبارة ( مادة خطرة): أي مادة أو مزيج من المواد يشكل خطورة بحكم خواصه الكيماوية أو الفيزيائية أو السمية إما وحده أو في تركيب مع غيره.3 - تعني عبارة ( حادث كبير): أي حادث فجائي مثل: التسرب الكبير، أو الحريق، أو الانفجار في مجرى نشاط داخل منشأة ذات مخاطر كبرى، ويتضمن مادة خطرة أو أكثر، ويؤدي إلى خطر أكبر على العمال أو الجمهور أو البيئة عاجلًا أو آجلًا.,1fde1059ccda613ad42fe833b34d533acfae8b5b85dfb6691576b5bad8d2add3,660,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 006: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_129,129,المادة التاسعة والعشرون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,تضع الوزارة ضوابط لتحديد ( المنشآت ذات المخاطر الكبرى) استنادًا إلى قائمة المواد الخطرة، أو فئات هذه المواد، أو كلتيهما.,ec04db4b6e6d457736b167528cdb49e6fcbd60a605ec15d541c82ef0f6eed243,120,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 006: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_130,130,المادة الثلاثون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,على أصحاب العمل بالتنسيق مع الوزارة تحديد وضع منشآتهم على أساس الضوابط المشار إليها في المادة التاسعة والعشرين بعد المائة من هذا النظام.,d64677cf52784ec8d105468d82c5815a83fdd2e81b50b6d172dbd4780acb12b6,136,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 006: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_131,131,المادة الحادية والثلاثون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,mukarrar_added_by_amendment,no,mukarrar,DO_NOT_INGEST_YET,Article 131 amended (mukarrar_added_by_amendment via M/5); BOE main DOM may be original/base text; amendment shown through show-amendment popup; mukarrar not found as independent BOE article_item; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_132,132,المادة الثانية والثلاثون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,لا تسري أحكام هذا الفصل على المنشآت التي تخضع لفرع الأخطار المهنية من نظام التأمينات الاجتماعية.,e6d8f3eb128d07b5dc56a89a092e6f7ed5a53175643aa23aea3e4bb21939fc47,96,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 006: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_133,133,المادة الثالثة والثلاثون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,إذا أصيب العامل بإصابة عمل، أو بمرض مهني، فإن صاحب العمل يلتزم بعلاجه، ويتحمل جميع النفقات اللازمة لذلك، بطريقة مباشرة أو غير مباشرة، بما فيها الإقامة في المستشفى، والفحوص والتحاليل الطبية، والأشعة، والأجهزة التعويضية، ونفقات الانتقال إلى أماكن العلاج.,c4218319d15483a75e0e69b683a209c01f13946bcd72b7c3a869cd3f849a8295,252,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 006: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_134,134,المادة الرابعة والثلاثون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,تعد الإصابة إصابة عمل وفق ما هو منصوص عليه في نظام التأمينات الاجتماعية، وتعد الأمراض المهنية في حكم إصابات العمل، كما يعد تاريخ أول مشاهدة طبية للمرض في حكم تاريخ الإصابة.,96cce215425fe8ea82eafb763b11b80fe692cdba3fafa8b6414f576548ce391d,172,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 006: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_135,135,المادة الخامسة والثلاثون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,تعد في حكم الإصابة حالة الانتكاس أو أي مضاعفة تنشأ عنها، ويسري عليها بالنسبة للمعونة والعلاج ما يسري على الإصابة الأصلية.,1021fb70077af6335612affe56a63624d3bb92a028c5be5de6d59d9e2e9a1ed0,121,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 006: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_136,136,المادة السادسة والثلاثون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,تحدد الأمراض المهنية وفق جدول الأمراض المهنية المنصوص عليه في نظام التأمينات الاجتماعية وتحدد درجات العجز الدائم الكلي أو الجزئي وفق جدول دليل نسب العجز المنصوص عليه في النظام المذكور.,56c5c3125f616ae6c0d2142ebdbe1abe0e59f3dfe368b28a7d503fe896c8daf2,184,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 006: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_137,137,المادة السابعة والثلاثون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amended_article_flag,no,none,DO_NOT_INGEST_YET,Article 137 amended; BOE main DOM may be original/base text; amendment shown through show-amendment popup; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_006_ARTICLES_126_150,labor_law_art_138,138,المادة الثامنة والثلاثون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,إذا نتج عن الإصابة عجز دائم كلي، أو أدت الإصابة إلى وفاة المصاب، فللمصاب أو المستحقين عنه الحق في تعويض يقدر بما يعادل أجره عن مدة ثلاث سنوات بحد أدنى قدره أربعة وخمسون ألف ريال.أما إذا نتج عن الإصابة عجز دائم جزئي، فإن المصاب يستحق تعويضًا معادلًا لنسبة ذلك العجز المقدر، وفقًا لجدول دليل نسب العجز المعتمد مضروبة في قيمة تعويض العجز الدائم الكلي.,bc655ebbfd2a549dd6e2a95c3441d48f17976ffc0fd4b408df775ab6c9461a31,348,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 006: BOE official Arabic text captured from main DOM; non-amended article,yes
