batch_id,article_key,article_number_current,article_number_ar,boe_official_source_url,boe_access_date,boe_article_found_flag,official_arabic_text_reconciled,official_arabic_text_hash_sha256,official_arabic_text_length_chars,official_arabic_text_source_method,uploaded_candidate_compared_flag,uploaded_candidate_match_status,uploaded_candidate_issue_type,amendment_status_from_tracking,m44_related_flag,mukarrar_or_renumbered_or_deleted_flag,reconciliation_status,reconciliation_notes,ready_for_future_ingestion_flag
LABOR_LAW_TEXT_RECONCILIATION_BATCH_002_ARTICLES_026_050,labor_law_art_026,26,المادة السادسة والعشرون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,1- على جميع المنشآت في مختلف أنشطتها، وأيًّا كان عدد العاملين فيها، العمل على استقطاب السعوديين وتوظيفهم، وتوفير وسائل استمرارهم في العمل، وإتاحة الفرصة المناسبة لهم لإثبات صلاحيتهم للعمل عن طريق توجيههم وتدريبهم وتأهيلهم للأعمال الموكولة إليهم.2- يجب ألا تقل نسبة العمال السعوديين الذين يستخدمهم صاحب العمل عن 75% من مجموع عماله. وللوزير في حالة عدم توافر الكفايات الفنية أو المؤهلات الدراسية، أو تعذر إشغال الوظائف بالمواطنين أن يخفض هذه النسبة مؤقتًا.,b97a2023023f223e454c3282c9b93179a1532e2ccc9ec2600a3392097465d980,454,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_002_ARTICLES_026_050,labor_law_art_027,27,المادة السابعة والعشرون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,yes,no,DO_NOT_INGEST_YET,amended article; BOE main DOM may be original/base text; amendment shown through show-amendment popup; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_002_ARTICLES_026_050,labor_law_art_028,28,المادة الثامنة والعشرون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,yes,no,DO_NOT_INGEST_YET,amended article; BOE main DOM may be original/base text; amendment shown through show-amendment popup; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_002_ARTICLES_026_050,labor_law_art_029,29,المادة التاسعة والعشرون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,إذا أصيب أي عامل إصابة عمل نتج عنها نقص في قدراته المعتادة لا يمنعه من أداء عمل آخر غير عمله السابق، فإن على صاحب العمل الذي وقعت إصابة العامل بسبب العمل لديه توظيفه في العمل المناسب بالأجر المحدد لهذا العمل. ولا يخل هذا بما يستحقه من تعويض عن إصابته.,567ba875d546e52bd7e41aa03994741a3c61a12b26152f6b735c01301bb08a58,251,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_002_ARTICLES_026_050,labor_law_art_030,30,المادة الثلاثون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,yes,no,DO_NOT_INGEST_YET,amended article; BOE main DOM may be original/base text; amendment shown through show-amendment popup; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_002_ARTICLES_026_050,labor_law_art_031,31,المادة الحادية والثلاثون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,yes,no,DO_NOT_INGEST_YET,amended article; BOE main DOM may be original/base text; amendment shown through show-amendment popup; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_002_ARTICLES_026_050,labor_law_art_032,32,المادة الثانية والثلاثون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,لا يجوز الاستقدام بقصد العمل إلا بعد موافقة الوزارة .,20d82960019ea0f7e60e3456d479202c8e5971a5d89232b268b0512a63de86e5,53,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_002_ARTICLES_026_050,labor_law_art_033,33,المادة الثالثة والثلاثون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,"لا يجوز لغير السعودي أن يمارس عملًا، ولا يجوز أن يسمح له بمزاولته، إلا بعد الحصول على رخصة عمل من الوزارة وفق النموذج الذي تعده لهذا الغرض.
ويشترط لمنح الرخصة ما يأتي:
1 - أن يكون العامل قد دخل البلاد بطريقة مشروعة ومصرحًا له بالعمل.2 - أن يكون من ذوي الكفايات المهنية أو المؤهلات الدراسية التي تحتاج إليها البلاد، ولا يوجد من أبناء البلاد من يحملها أو كان العدد الموجود منهم لا يفي بالحاجة، أو يكون من فئة العمال العاديين التي تحتاج إليها البلاد.3 - أن يكون متعاقدًا مع صاحب عمل وتحت مسؤوليته.ويقصد بكلمة (العمل) في هذه المادة كل عمل صناعي أو تجاري أو زراعي أو مالي أو غيره وأي خدمة بما في ذلك الخدمة المنزلية.",c47e209f9f6ba7475580c47994708311e59b78041a0cdd75fdc10390b3265b2b,611,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_002_ARTICLES_026_050,labor_law_art_034,34,المادة الرابعة والثلاثون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,لا يغني عن رخصة العمل المشار إليها أي تصريح أو ترخيص يكون مطلوبًا من جهة أخرى لممارسة العمل أو المهنة.,2eedbdc191263e6b0c18130590494d3c2fc08cfddb7abb5555d137b69dffa82b,102,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_002_ARTICLES_026_050,labor_law_art_035,35,المادة الخامسة والثلاثون,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,RENUMBERED_ENTRY_NEEDS_MANUAL_RECONCILIATION,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,yes,renumbered,DO_NOT_INGEST_YET,amended and renumbered article; BOE main DOM may be original/base text; amendment shown through show-amendment popup; renumbered by amendment via M/44; no generated consolidation performed; do not ingest until official current text is cleanly captured,needs_manual_review
