batch_id,article_key,article_number_current,article_number_ar,boe_official_source_url,boe_access_date,boe_article_found_flag,official_arabic_text_reconciled,official_arabic_text_hash_sha256,official_arabic_text_length_chars,official_arabic_text_source_method,uploaded_candidate_compared_flag,uploaded_candidate_match_status,uploaded_candidate_issue_type,amendment_status_from_tracking,m44_related_flag,mukarrar_or_renumbered_or_deleted_flag,reconciliation_status,reconciliation_notes,ready_for_future_ingestion_flag
LABOR_LAW_TEXT_RECONCILIATION_BATCH_001_ARTICLES_001_025,labor_law_art_001,1,المادة الأولى,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,يسمى هذا النظام نظام العمل.,de50e2d4f97e3ab15b261c5e3a8550147e116dd54719f278d5bc4065d4359e53,27,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_001_ARTICLES_001_025,labor_law_art_002,2,المادة الثانية,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,needs_manual_check,,,0,NEEDS_MANUAL_CAPTURE,no,uploaded_candidate_corrupted,article_2_label_shift,amendment_tracked_not_merged_here,yes,no,NEEDS_MANUAL_REVIEW,Article 2 official text capture deferred because captured DOM text carried known label shift (BOE displays صاحب العمل where العامل should be); M/134 popup confirms label should be العامل; do not ingest until manual official-source recapture,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_001_ARTICLES_001_025,labor_law_art_003,3,المادة الثالثة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,العمل حق للمواطن، لا يجوز لغيره ممارسته إلا بعد توافر الشروط المنصوص عليها في هذا النظام، والمواطنون متساوون في حق العمل.,4c986a2f73a31e9da82af98fb1d2a2c19cc484feb6c1bcdb4364ebe7c3818eb7,121,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch; amendment tracked separately; no amendment merge decision made here,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_001_ARTICLES_001_025,labor_law_art_004,4,المادة الرابعة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,يجب على صاحب العمل والعامل عند تطبيق أحكام هذا النظام الالتزام بمقتضيات أحكام الشريعة الإسلامية.,92fcfbdfe03b748e5126cc170cc3be095cb7fa909f8f147b71ae9130b2cd0639,96,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_001_ARTICLES_001_025,labor_law_art_005,5,المادة الخامسة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,"تسري أحكام هذا النظام على:
1 - كل عقد يلتزم بمقتضاه أي شخص بالعمل لمصلحة صاحب عمل وتحت إدارته أو إشرافه مقابل أجر.2 - عمال الحكومة والهيئات والمؤسسات العامة بمن في ذلك الذين يشتغلون في المراعي أو الزراعة.3 - عمال المؤسسات الخيرية.4 - العمال في المنشآت الزراعية والرعوية التي تشغّل عشرة عمال فأكثر.5 - العمال في المنشآت الزراعية التي تقوم بتصنيع منتجاتها.6 - العمال الذين يقومون بصفة دائمة بتشغيل الآلات الميكانيكية اللازمة للزراعة أو إصلاحها.7 - عقود التأهيل والتدريب مع غير العاملين لدى صاحب العمل في حدود الأحكام الخاصة المنصوص عليها في هذا النظام.8 - العاملين بعض الوقت في حدود ما يتعلق بالسلامة والصحة المهنية وإصابات العمل وما يقرره الوزير.",1016df271f387f80ac2cc83bd6432155c5ae0d1f7332b12f34847d1b0bb9d1ed,645,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch; amendment tracked separately; no amendment merge decision made here,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_001_ARTICLES_001_025,labor_law_art_006,6,المادة السادسة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,تسري على العامل العرضي والموسمي والمؤقت الأحكام الخاصة بالواجبات وقواعد التأديب، والحد الأقصى لساعات العمل، وفترات الراحة اليومية والراحة الأسبوعية، والتشغيل الإضافي، والعطلات الرسمية، وقواعد السلامة، والصحة المهنية، وإصابات العمل والتعويض عنها، وما يقرره الوزير.,0492c529ee0cfdc9e6fc6abc9b2b8338f108377545a452eeefa4773407619e16,263,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_001_ARTICLES_001_025,labor_law_art_007,7,المادة السابعة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,"يستثنى من تطبيق أحكام هذا النظام:
1 - أفراد أسرة صاحب العمل، وهم زوجه وأصوله وفروعه الذين يعملون في المنشأة التي لا تضم سواهم.2 - خدم المنازل ومن في حكمهم.3 - عمال البحر الذين يعملون في سفن تقل حمولتها عن خمسمائة طن.4 - عمال الزراعة من غير الفئات المنصوص عليها في المادة الخامسة من هذا النظام.5 - العاملون غير السعوديين القادمون لأداء مهمة محددة ولمدة لا تزيد على شهرين.6 - لاعبو الأندية والاتحادات الرياضية ومدربوها.وتقوم الوزارة بالتنسيق مع الجهات المختصة بوضع لائحة خاصة لخدم المنازل ومن في حكمهم تحكم علاقتهم مع مستخدميهم، وتحدد حقوق وواجبات كل طرف منهم، وترفعها لمجلس الوزراء.",331c70e4ce93c1105af4401082507b072f12340dd7c79aa513dcc49cfab92db1,581,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,amendment_tracked_not_merged_here,yes,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch; amendment tracked separately; no amendment merge decision made here,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_001_ARTICLES_001_025,labor_law_art_008,8,المادة الثامنة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,يبطل كل شرط يخالف أحكام هذا النظام، ويبطل كل إبراء أو مصالحة عن الحقوق الناشئة للعامل بموجب هذا النظام أثناء سريان عقد العمل، ما لم يكن أكثر فائدة للعامل.,414b80f2bfd8d95b8df4cb8748a2b9b2a18e037afa2bf8133ef504f8438784c2,154,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_001_ARTICLES_001_025,labor_law_art_009,9,المادة التاسعة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,اللغة العربية هي الواجبة الاستعمال في البيانات والسجلات والملفات وعقود العمل وغيرها مما هو منصوص عليه في هذا النظام، أو في أي قرار صادر تطبيقًا لأحكامه، وكذلك التعليمات التي يصدرها صاحب العمل لعماله.وإذا استعمل صاحب العمل لغة أجنبية إلى جانب اللغة العربية في أي من الحالات المذكورة فإن النص العربي هو المعتمد دون غيره.,34efd0a3a2a54c2b7b08b6bdb787fd4b413d6ed7163e1a5ba5a4942b461bdbea,318,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_001_ARTICLES_001_025,labor_law_art_010,10,المادة العاشرة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,تحسب جميع المدد والمواعيد المنصوص عليها في هذا النظام بالتقويم الهجري، ما لم ينص في عقد العمل أو لائحة تنظيم العمل على خلاف ذلك.,dde09f70cdf38ade411810e1a1a822e8dd6e44a6feca3bc542fd2dbb1fb2885d,128,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,no_amendment_tracked,no,no,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_001_ARTICLES_001_025,labor_law_art_011,11,المادة الحادية عشرة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,1- إذا عهد صاحب العمل لأي شخص طبيعي أو معنوي القيام بعمل من أعماله الأصلية، أو جزء منها وجب على الأخير أن يعطي عماله كافة الحقوق والمزايا التي يعطيها صاحب العمل الأصلي لعماله، ويكونان مسؤولين عنها بالتضامن فيما بينهما.2 - إذا تعدد أصحاب العمل كانوا مسؤولين بالتضامن فيما بينهم عن الوفاء بالالتزامات الناشئة عن هذا النظام وعقود العمل.,8cbff2fd89459e2c1d77b6b162d8da083292e7a6ee3390741c22d00859af9288,333,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,m44_tracked_not_merged_here,no,mukarrar,RECONCILED_FROM_BOE_OFFICIAL_AR,official BOE Arabic text captured for batch; mukarrar issue tracked separately in mukarrar_deleted_renumbered_tracking; amendment tracked separately,needs_manual_review
